"code_bss_old","code_bss_new","point_name","code_insee","lon","lat","altitude","year_min","year_max","nb_gwlevel_obs","info_up_date"
"05078X0040/PZN1","BSS001JPMN","MACHECOUL1","44087",-1.81501793838007,47.0049022777665,5.43,1994,2024,9868,"2024-12-04"
"04193X0022/S2-6","BSS001DJDP","MASSERAC","44092",-1.92371156178261,47.682767744253,3.50,2006,2024,6750,"2024-12-04"
"05092X0009/P","BSS001JSNX","MOUZILLON","44108",-1.28174897877955,47.1259713033429,45.96,1994,2024,10538,"2024-12-04"
"04514X0018/01","BSS001EUMW","OS2","44110",-1.53256401579496,47.4435688357656,12.00,1994,2024,9671,"2024-12-04"
"04514X0084/S14BIS","BSS001EUNG","NSE14bis","44110",-1.51701194890649,47.4377836256972,14.00,1996,2019,7021,"2024-12-04"
"BSS003ZKDU/X","BSS003ZKDU","NSE 8 BIS","44110",-1.5317384674265,47.4132434590162,13.50,1994,2024,10243,"2024-12-04"
"04518X0042/PZ8","BSS001EUZH","NSE8","44110",-1.53181882318537,47.4131988522117,13.30,1994,2020,8672,"2024-12-04"
"04518X0044/F3","BSS001EUZK","PETIT MARS","44122",-1.47497462751169,47.3900950592428,4.28,1995,2024,8769,"2024-12-04"
"05095X0166/P","BSS001JTSD","LA PLANCHE 2","44127",-1.43116616834142,47.0180366306564,27.00,2014,2024,3677,"2024-12-04"
"05095X0154/PZ","BSS001JTRR","LA PLANCHE","44127",-1.425695,47.017806,33.00,2012,2024,4469,"2024-12-04"
"04513X0085/PZ5","BSS001EUHC","SAFFRE-PZ5","44149",-1.58802204539132,47.5007814480501,27.00,1994,2024,10582,"2024-12-04"
"04502X0044/SGB8","BSS001ESVY","SGB8","44161",-2.03004214763265,47.4918995839986,4.00,1995,2024,10265,"2024-12-04"
"04502X0043/SGB7","BSS001ESVX","SGB7","44161",-2.05652796448077,47.490717876044,6.00,1995,2024,9279,"2024-12-04"
"04806X0003/SF","BSS001GNWX","ST PERE EN RETZ","44187",-2.05132554558347,47.213249711305,15.00,1990,2024,8942,"2024-12-04"
"05086X0134/PZ","BSS001JRKS","ST PHILBERT Bellevue","44188",-1.651158,47.061044,3.00,2008,2024,5528,"2024-12-04"
"05086X0065/EL33","BSS001JRHS","ST PHILBERT EL33","44188",-1.66856560836171,47.0117273606224,36.00,1995,2024,10393,"2024-12-04"
"04217X0003/F","BSS001DLRR","ST SULPICE DES LANDES","44191",-1.21099938281382,47.5710771744121,52.00,2000,2024,8461,"2024-12-04"
"05088X0134/B","BSS001JSBK","GENESTON","44223",-1.5079426556918,47.0472114536562,32.00,2008,2024,5680,"2024-12-04"
"02927X1013/P","BSS000WBFZ","ANDONVILLE (45) LE PUISELET","45005",2.01869521140555,48.282514853849,135.83,1972,2024,18314,"2024-12-04"
"03278X0020/P","BSS000YDXM","ATTRAY (45) MARTINATRAP","45011",2.09218626171826,48.1014985218492,128.00,1974,2024,13912,"2024-12-04"
"02928X1014/P","BSS000WBKS","AUTRY-SUR-JUINE (45) RUE DES VENELLES","45015",2.10225742715686,48.2757057675512,115.00,1974,2024,14050,"2024-12-04"
"03287X0018/S1","BSS000YFQT","BATILLY-EN-GÂTINAIS (45) ARCONVILLE","45022",2.35329430984471,48.0923115443955,112.90,1966,2024,20344,"2024-12-04"
"04323X0005/F","BSS001DYNV","BRIARE (45) LA ROUGEOLLERIE","45053",2.77355431644798,47.6271701365473,165.70,1994,2024,9580,"2024-12-04"
"04313X0020/PAEP","BSS001DXFW","CERDON (45) LA TREILLE","45063",2.37284924919292,47.6336055788569,151.00,2007,2024,9965,"2024-12-04"
"02936X1018/P","BSS000WCGN","CÉSARVILLE-DOSSAINVILLE (45) BLÉVILLE","45065",2.29583237881942,48.2754931118575,135.50,1966,2024,14372,"2024-12-04"
"03298X1013/P","BSS000YJEZ","BLANCHE FÔRET","45091",2.87100614303746,48.119514173109,112.50,1989,2018,15829,"2024-12-04"
"03662X0222/P","BSS001ANXK","CHUELLES (45) LES GRANDS BUISSONS","45097",3.00172726468606,47.9852152900632,170.50,1988,2024,17143,"2024-12-04"
"03288X0042/P","BSS000YFYQ","Montdésir","45103",2.49715830531529,48.0844703441068,92.00,1994,2024,16407,"2024-12-04"
"03663X0026/FAEP","BSS001APCF","COURTENAY (45) LE BOUGIS","45115",3.06363700138398,48.0337318814221,177.80,2009,2024,5414,"2024-12-04"
"03282X0043/S1","BSS000YEKV","ENGENVILLE (45) CHANTIER DES QUATORZE ","45133",2.25475423634172,48.2298804709107,127.10,1971,2024,12432,"2024-12-04"
"03622X0027/PZ","BSS000ZYXU","ÉPIEDS-EN-BEAUCE (45) POISEAUX","45134",1.5760217969529,47.9882235156858,122.95,1965,2024,19278,"2024-12-04"
"03627X0052/P1","BSS001AADG","GÉMIGNY (45) FERME DE L'AISEAU","45152",1.68825079290269,47.9582329923407,117.60,1974,2024,15224,"2024-12-04"
"03631X0099/F","BSS001AAWC","GIDY (45) AIRE DE SERVICE A10","45154",1.85757658537259,47.9773952673712,119.29,1994,2024,17682,"2024-12-04"
"04312X0039/F","BSS001DXEC","ISDES (45) LES BERTHIERS","45171",2.27820501546361,47.6653905191037,153.00,1994,2024,18360,"2024-12-04"
"02936X2005/PFAEP","BSS000WCKW","MAINVILLIERS (45) GRANDVILLIERS","45190",2.27990153531608,48.306599143514,130.88,1967,2024,18942,"2024-12-04"
"04012X0036/P","BSS001CLMY","LES GOMBAULTS","45199",2.98596419537901,47.8798125555191,166.00,1994,2013,6131,"2024-12-04"
"03652X0005/PFAEP","BSS001AJPA","MIGNÈRES (45) LES FINANCES","45206",2.61554949175673,48.05075262887,88.80,2014,2024,3832,"2024-12-04"
"04004X0007/F","BSS001CKBT","MONTBOUY (45) CHÂTEAU SALLENEUVE","45210",2.81238566227736,47.8795033095101,131.30,1994,2024,18149,"2024-12-04"
"04003X0018/FAEP2","BSS001CJUR","NOGENT-SUR-VERNISSON (45) PRES DE LA MONTAGNE","45229",2.74584165615438,47.8425871016113,141.00,1994,2024,17594,"2024-12-04"
"03652X0180/PZ","BSS001AJWH","PANNES (45) MONTRAVERSIER","45247",2.68800836876426,48.0156670200325,91.00,2012,2024,4570,"2024-12-04"
"03281X0019/P","BSS000YECS","PITHIVIERS-LE-VIEIL (45) ORMES","45253",2.20406156237531,48.1871197348454,123.26,1974,2024,13884,"2024-12-04"
"03296X1032/PC1","BSS000YHMS","PRÉFONTAINES (45) LE CHÊNE DES BRUYÈRES","45255",2.68323841090307,48.1159915013808,93.50,1974,2024,21160,"2024-12-04"
"03276X0009/P","BSS000YDFL","RUAN (45) VILLECHAT","45266",1.92346753398049,48.0975178833194,124.58,1966,2024,19540,"2024-12-04"
"03983X0267/PZ3","BSS001CCTX","ST-CYR-EN-VAL (45) LA COMMANDERIE PZ3","45272",1.97969427102398,47.8038124941451,113.00,1994,2024,18406,"2024-12-04"
"04326X0034/F","BSS001DYYS","ST-FIRMIN-SUR-LOIRE (45) LA SAPINIÈRE","45276",2.69110782283987,47.5886850610656,182.00,1994,2024,18188,"2024-12-04"
"03997X0004/F","BSS001CHNQ","SULLY-SUR-LOIRE (45) FORAGE DU CHÂTEAU","45315",2.37494782422305,47.7676626676959,117.90,2005,2024,7159,"2024-12-04"
"03634X0093/F","BSS001ABRB","TRAÎNOU (45) LE CHAMP DES BRULÉS","45327",2.07828651327369,47.9715268346274,126.00,1994,2024,17262,"2024-12-04"
"03651X0107/P","BSS001AJMG","VILLEMOUTIERS (45) LES BROSSES","45339",2.55085554909157,47.989064359332,96.00,1994,2024,18052,"2024-12-04"
"03651X0140/PZ","BSS001AJNR","VILLEMOUTIERS (45) BRGM PZ","45339",2.5572023443393,47.9948169430001,95.00,2012,2024,4383,"2024-12-04"
"03651X0141/P","BSS001AJNS","VILLEMOUTIERS (45) BRGM PT","45339",2.55720253180626,47.9948619061921,96.00,2012,2024,4383,"2024-12-04"
"03646X0087/F2","BSS001AHRR","VITRY AUX LOGES (45) SIX-ROUTES CALCAIRES ÉTAMPES","45346",2.30815910007475,47.9146147037774,129.00,2001,2024,13745,"2024-12-04"
"03646X0086/F1","BSS001AHRQ","VITRY AUX LOGES (45) SIX-ROUTES CALCAIRES PITHIVIERS","45346",2.30815914957295,47.9145247732272,129.00,2001,2024,13764,"2024-12-04"
"03646X0105/F3","BSS001AHSK","VITRY AUX LOGES (45) SIX-ROUTES BURDIGALIEN","45346",2.30815912482387,47.9145697385029,129.00,2007,2024,10279,"2024-12-04"
"08807X0011/F","BSS002BGLG","CÉZAC","46069",1.3255,44.3518,190.69,2008,2024,5382,"2024-12-04"
"08103X0004/F","BSS001YTSA","COMIAC","46071",1.98876370194623,44.9413987800687,480.26,2013,2024,2895,"2024-12-04"
"08344X0024/F","BSS001ZSBX","LAURESSES","46161",2.09424228913379,44.7721380289931,638.35,2013,2024,2772,"2024-12-04"
"08323X0206/F","BSS001ZQYY","PZ JURASSIQUE NADAILLAC (PAYRIGNAC-46)","46216",1.32532238960079,44.7763646229874,100.00,2007,2024,5917,"2024-12-04"
"08323X0205/F","BSS001ZQYX","PZ4 CRETACE NADAILLAC (PAYRIGNAC-46)","46216",1.32641991448324,44.7764286518604,124.46,2004,2024,7161,"2024-12-04"
"08341X0031/F","BSS001ZRVL","TERROU","46243",1.85432897316718,44.7393926900094,344.95,2011,2024,5022,"2024-12-04"
"09023X0016/F","BSS002CBEM","AGEN-ROUQUET 1 (AGEN - 47)","47001",0.607711087253969,44.2095148084903,43.19,1990,2024,5335,"2024-12-04"
"09004X0014/F","BSS002BYDX","AU BOURG (ALLONS - 47)","47007",-0.0542243474800019,44.2006570007944,122.12,2017,2024,2579,"2024-12-04"
"09025X0011/F","BSS002CBPG","GRAND BOURDIEU (CALIGNAC - 47)","47045",0.431558684766473,44.1331619588385,86.66,2003,2024,7220,"2024-12-04"
"08782X0003/P","BSS002BFGG","BREGNEAU (CASTELMORON SUR LOT-47)","47054",0.510882113195807,44.3946349949991,41.58,2003,2024,7277,"2024-12-04"
"09022X0005/F","BSS002CAXJ","CARRECOTS (COLAYRAC-SAINT-CIRQ - 47)","47069",0.533461123972895,44.2227730481816,41.90,1998,2024,7247,"2024-12-04"
"08792X0023/PZ","BSS002BGBK","CLAOU DE BOULOC (DAUSSE - 47)","47079",0.893619776015322,44.3813632960729,85.00,2008,2024,5659,"2024-12-04"
"09012X0027/PZ","BSS002CAAM","CAMPET (DURANCE - 47)","47085",0.148222978289486,44.1940216126946,113.89,2007,2024,5963,"2024-12-04"
"09016X0047/F8","BSS002CAMZ","LAGRAVETTE (DURANCE-47)","47085",0.160596039805824,44.1280098578058,135.00,2000,2024,1663,"2024-12-04"
"09021X0012/BRUCH1","BSS002CAQS","BELLOC (FEUGAROLLES - 47)","47097",0.390869463112071,44.2188167521199,37.00,1996,2024,7215,"2024-12-04"
"08781X0017/P","BSS002BFGC","PUITS COMMUNAL (GRATELOUP - 47)","47112",0.386312602210895,44.421664478625,145.00,2005,2024,6088,"2024-12-04"
"08786X0002/F","BSS002BFXB","BORDE NEUVE EST (LAFITTE-SUR-LOT - 47)","47127",0.449294719689056,44.3495258899283,53.00,1999,2024,7012,"2024-12-04"
"08782X0131/P2","BSS002BFLM","BOURG P2 (LAPARADE-47)","47135",0.448267027503752,44.3886232433647,185.00,2007,2024,6014,"2024-12-04"
"08535X0019/P2","BSS002AGMW","LAGALOCHE (MARCELLUS-47)","47156",0.0816661062842004,44.5039589469833,17.67,1999,2024,7378,"2024-12-04"
"08535X0020/F","BSS002AGMX","MUSCAT (MARCELLUS - 47)","47156",0.0741044503992811,44.4912057250562,24.02,1983,2024,5586,"2024-12-04"
"08541X0001/F1","BSS002AJAK","COMMUNAL F1 (MIRAMONT DE GUYENNE-47)","47168",0.363941983693875,44.602232328822,49.56,1986,2024,6068,"2024-12-04"
"08547X0008/PZ","BSS002AJCY","BIARDS (MONBAHUS-47)","47170",0.548990427042085,44.5390035795141,117.30,2009,2024,5507,"2024-12-04"
"09023X0069/PZ1","BSS002CBGS","GRAVES (PASSAGE(LE) - 47)","47201",0.56701023870729,44.2144741601787,42.73,1998,2024,7053,"2024-12-04"
"09027X0042/F","BSS002CBRY","BADIMONT (PASSAGE(LE) - 47)","47201",0.600222383746864,44.1618674177388,86.46,1996,2024,6388,"2024-12-04"
"08534X0009/PZ","BSS002AGLP","GRAND GUILLEM (PEYRIERE-47)","47204",0.317119168517339,44.5715097684418,87.00,2009,2024,5331,"2024-12-04"
"09011X0006/F","BSS002BZYD","PRES DU CIMETIERE (POMPOGNE - 47)","47208",0.0514057673601272,44.2560298303717,91.00,1999,2024,6123,"2024-12-04"
"09273X0205/F","BSS002CXUU","LA BARTHETE (REAUP-LISSE - 47)","47221",0.24026375991569,44.0562518209513,69.23,2004,2024,5969,"2024-12-04"
"09012X0006/F","BSS002BZZQ","LA SALLE (REUNION(LA) - 47)","47222",0.118127632030947,44.264094894754,110.00,2004,2024,5842,"2024-12-04"
"08556X0004/F","BSS002AJGA","MITRAS (SAINT AUBIN-47)","47230",0.847379796563246,44.4734873606781,121.95,1999,2024,6045,"2024-12-04"
"09021X0120/PZ","BSS002CAVA","LA CROIX DE SABAROS (SAINT-LAURENT - 47)","47249",0.399752674277321,44.2419252449845,35.87,2004,2024,6951,"2024-12-04"
"09028X0071/P","BSS002CBXN","LE PONT (SAUVETERRE-SAINT-DENIS - 47)","47293",0.712247019418249,44.1537914827333,50.52,1998,2024,7361,"2024-12-04"
"08773X0006/F","BSS002BDMM","BIQUE (SENESTIS - 47)","47298",0.226001044766472,44.4151383059753,23.47,1999,2024,6695,"2024-12-04"
"09014X0108/P","BSS002CAGH","GRAND COURREGEOLLES (THOUARS-SUR-GARONNE - 47)","47308",0.323783312821525,44.2588461135638,34.00,2004,2024,5852,"2024-12-04"
"08774X0013/F2","BSS002BDYM","TIVOLI 2 (TONNEINS - 47)","47310",0.298481709987536,44.393220270732,28.90,2003,2024,7042,"2024-12-04"
"08781X0018/P","BSS002BFGD","ROC DE CHABAN (VARES - 47)","47316",0.388092262360755,44.4438411719637,50.00,2005,2024,6029,"2024-12-04"
"08791X0031/P3","BSS002BGAF","LA BOURDETE (VILLENEUVE-SUR-LOT - 47)","47323",0.763166624374737,44.4046612820953,63.00,2007,2024,5910,"2024-12-04"
"08854X0015/S","BSS002BKFM","SAINT FREZAL HAUT","48034",3.22620309221554,44.4291198028741,640.00,2005,2024,6929,"2024-12-04"
"08854X0040/FREBAS","BSS002BKGM","SAINT FREZAL BAS","48034",3.22619835528725,44.4290654486425,640.00,2005,2024,6771,"2024-12-04"
"08626X0014/BERNAD","BSS002APTD","BERNARDES","48039",3.3373505122866,44.4600506872314,672.00,2005,2024,6929,"2024-12-04"
"08387X0014/TRINQU","BSS001ZUGN","SAINT AMANS","48057",3.47595,44.67791,1218.00,2014,2024,3739,"2024-12-04"
"08612X0201/LZG122","BSS002ANUE","FONT ROUGE","48104",3.0344647,44.6203945,1270.00,2017,2024,2391,"2024-12-04"
"08622X0027/GAL","BSS002APGX","RIBENNES","48126",3.40913411039134,44.6320527473914,1135.00,2008,2024,5562,"2024-12-04"
"08627X0010/SO","BSS002APWD","LES FONTS DROIT","48137",3.46983373090934,44.4689656826356,720.00,2005,2024,7097,"2024-12-04"
"08627X0059/GAUCHE","BSS002APYA","LES FONTS GAUCHE","48137",3.46984073942198,44.4688296897774,720.00,2005,2024,7092,"2024-12-04"
"08866X0004/RESURG","BSS002BKZE","SAINT CHELY CENTRE","48146",3.38494196893897,44.335518828642,503.00,2005,2024,6839,"2024-12-04"
"08866X0047/BURLE","BSS002BLAW","BURLE","48146",3.41012318808455,44.3678551008395,490.00,2005,2024,6940,"2024-12-04"
"08866X0059/CENARE","BSS002BLBH","SAINT CHELY CENARETTE","48146",3.38346874366357,44.3344447584239,503.00,2005,2024,6898,"2024-12-04"
"08397X0222/FEE","BSS001ZUQR","POUS","48150",3.81556855355929,44.6898258674217,1105.00,2014,2024,3851,"2024-12-04"
"09113X0008/MIRABE","BSS002CHRB","SAINT GERMAIN DE CALBERTE","48155",3.79270009549148,44.2273259860225,740.00,2010,2024,4903,"2024-12-04"
"08635X0015/LZG211","BSS002AQGG","SAINT JULIEN DU TOURNEL","48164",3.66281657221185,44.4789190788741,1200.00,2008,2024,5790,"2024-12-04"
"08614X0010/SCE2","BSS002ANVB","MONASTIER","48187",3.17807421441685,44.5509879691003,1220.00,2008,2024,5653,"2024-12-04"
"08617X0211/LZG248","BSS002ANYE","MONFALGOUX","48192",3.08511936335531,44.5259787117489,1150.00,2014,2024,3851,"2024-12-04"
"04553X0023/F","BSS001FDFU","BRION","49049",-0.109392984350977,47.4557333530654,46.00,2004,2024,7464,"2024-12-04"
"04231X0089/PZ","BSS001DNJJ","CHAMPTEUSSE","49067",-0.659871792180596,47.6560062373584,53.07,2006,2024,6866,"2024-12-04"
"04844X0081/PZ","BSS001HJKH","CHAVAGNES","49086",-0.431481056077576,47.2907983181078,74.00,2014,2024,3686,"2024-12-04"
"04233X0066/P","BSS001DNRA","CHEFFES","49090",-0.507894974821763,47.6214517332422,20.00,2014,2024,3664,"2024-12-04"
"04838X0175/PZ","BSS001HHMJ","CHEMILLE","49092",-0.736383350709556,47.2232901274577,77.94,2006,2024,6837,"2024-12-04"
"05103X0321/PZ","BSS001JWAE","CHOLET","49099",-0.878542287036709,47.072712695369,121.12,2006,2020,4977,"2024-12-04"
"04532X0051/PZ","BSS001EYJM","CORNUAILLE","49108",-0.979071853110164,47.5154622110181,53.85,2006,2024,6485,"2024-12-04"
"04857X0024/F1993","BSS001HLLG","COUDRAY","49112",-0.120675811952745,47.1883186945676,32.00,2006,2024,6727,"2024-12-04"
"03925X0017/PZ","BSS001BQTR","DAUMERAY","49119",-0.353899359818434,47.7126167384721,62.13,2008,2024,6052,"2024-12-04"
"04856X0084/F","BSS001HLGM","Doué-Miocène","49125",-0.230493797821785,47.1876988121887,66.21,2004,2024,7278,"2024-12-04"
"04855X0077/PZ","BSS001HLCR","Doué - Cénomanien","49125",-0.282810547277722,47.2107781774274,56.99,2006,2024,6518,"2024-12-04"
"04552X0110/PZ","BSS001FDDU","FONTAINE-MILON CÉNO","49139",-0.244361,47.49975,40.00,2010,2024,5144,"2024-12-04"
"04552X0111/PZ2","BSS001FDDV","FONTAINE-MILONJurassique","49139",-0.244277,47.499944,40.00,2010,2024,5150,"2024-12-04"
"04554X0026/PZ","BSS001FDJD","GUEDENIAU","49157",-0.041639,47.489222,71.00,2012,2024,4458,"2024-12-04"
"04554X0030/PZ","BSS001FDJH","JUMELLES","49180",-0.090612209419831,47.4413900736234,41.00,2014,2024,3648,"2024-12-04"
"04851X0091/PZ","BSS001HKFY","LOUERRE","49181",-0.317714370054523,47.2945409444427,76.10,2008,2024,6139,"2024-12-04"
"04242X0053/F","BSS001DPMF","MONTIGNE","49209",-0.195121545954529,47.6179479675341,71.00,2003,2024,7487,"2024-12-04"
"05123X0545/PZ","BSS001JZQN","MONTREUIL","49215",-0.142036281997481,47.1286408248532,51.31,2006,2024,6638,"2024-12-04"
"04558X0072/AEP","BSS001FEJP","NEUILLE","49224",-0.00417499497864303,47.3500089304553,58.00,2004,2024,7280,"2024-12-04"
"04558X0125/F","BSS001FELS","NEUILLE CÉNO","49224",-0.00427807560074422,47.349856151875,58.00,2016,2024,3060,"2024-12-04"
"04562X0074/PZ","BSS001FESJ","NOYANT","49228",0.119483104503495,47.5021651526411,82.41,2008,2024,6129,"2024-12-04"
"04222X0108/PZ","BSS001DMKM","NOYANT GRAVOYERE","49229",-0.961018493999063,47.6958696486954,121.96,2008,2024,6093,"2024-12-04"
"04248X0022/F","BSS001DPYT","PONTIGNE","49245",-0.025616226780829,47.5353121213072,81.00,2004,2024,7150,"2024-12-04"
"04248X0058/F","BSS001DQAF","PONTIGNE CÉNO","49245",-0.04491440464672,47.5257958383347,90.00,2016,2024,3017,"2024-12-04"
"04541X0016/PZ","BSS001FADR","SAINT LAMBERT","49294",-0.684813799630575,47.4824486863769,57.11,2008,2024,6147,"2024-12-04"
"05101X0129/PZ","BSS001JUZS","SAINT MACAIRE","49301",-0.994,47.113556,103.00,2012,2024,4455,"2024-12-04"
"04831X0035/PZ","BSS001HGBY","SAINT PIERRE MONTLIMART","49313",-1.02642051915038,47.2806743535305,97.67,2008,2024,5931,"2024-12-04"
"04858X0135/PZ","BSS001HLUG","SOUZAY","49341",-0.009056,47.230834,57.00,2010,2024,5114,"2024-12-04"
"04565X0077/PZ1","BSS001FFLX","VERNOIL CÉNO","49369",0.0799030157217285,47.4040093886749,53.00,2010,2024,5003,"2024-12-04"
"04565X0076/PZ","BSS001FFLW","VERNOIL SÉNOTURONIEN","49369",0.080639,47.382917,86.00,2012,2024,4428,"2024-12-04"
"04854X0257/PZ","BSS001HKXQ","VILLEBERNIER","49374",-0.0284461599591066,47.255830529425,27.49,2006,2024,6836,"2024-12-04"
"04854X0282/PZ","BSS001HKYR","VIVY Céno","49378",-0.055972,47.328417,30.00,2010,2024,5061,"2024-12-04"
"04854X0296/P","BSS001HKZE","VIVY ALLU","49378",-0.0549278167925927,47.3286582255144,31.00,2010,2024,5277,"2024-12-04"
"04248X0053/PZ","BSS001DQAA","VAULANDRY 2","49380",-0.00735978904261538,47.6083275600939,76.00,2014,2024,3687,"2024-12-04"
"04248X0020/F","BSS001DPYR","VAULANDRY","49380",-0.0328943635920299,47.5913149800666,79.00,2004,2020,5633,"2024-12-04"
"00732X0032/P","BSS000FEMD","PUITS DE LA MAISON D'ANNEVILLE (ANNEVILLE EN SAIRE) - 50","50013",-1.28636885600434,49.6358855962514,9.00,2007,2024,6398,"2024-12-04"
"00945X0052/S4","BSS000GCZH","Forage de la picotière (Appeville - 50)","50016",-1.33883122119594,49.3319518408564,5.00,2014,2024,3639,"2024-12-04"
"BSS003EGRU/X","BSS003EGRU",,"50062",-1.1289049276949,48.8044918311699,226.99,2018,2024,2132,"2024-12-04"
"00726X0029/F","BSS000FDSY","Forage de la Bellerie (Bricquebosq - 50)","50083",-1.70566165642597,49.5392961575544,96.00,2015,2020,1653,"2024-12-04"
"01186X0007/P","BSS000HWHC","PUITS DE CERISY LA FORÊT (CERISY LA FORÊT) - 50","50110",-0.935488738476318,49.1979759496604,84.00,2007,2024,6482,"2024-12-04"
"00945X0064/F","BSS000GCZV","FORAGE DU PORT BUTOR (CRETTEVILLE) - 50","50153",-1.39990742327831,49.3544581632563,5.00,2007,2024,6399,"2024-12-04"
"BSS003EGQA/X","BSS003EGQA",,"50181",-1.32067960741435,49.1504514636265,24.80,2018,2024,2243,"2024-12-04"
"00941X0034/S-2","BSS000GCSA","Forage de La Chasse du Marais (Fresville) - 50","50194",-1.37090146665278,49.4290064203451,2.50,2001,2024,7771,"2024-12-04"
"01423X0044/F4","BSS000KUVA","Forage Les Hougues (Gouville-sur-Mer) - 50","50215",-1.60512257955052,49.085591371032,10.00,2005,2024,7054,"2024-12-04"
"01727X0123/S3","BSS000MNBS","FORAGE DE LA FORGE (GRANVILLE - 50)","50218",-1.56620431973299,48.8269578454781,34.00,2014,2024,3488,"2024-12-04"
"01168X0065/P","BSS000HURB","Forage du Sentier de la Rivière (Lessay) - 50","50267",-1.49757238633103,49.2149320479043,10.00,2005,2024,7186,"2024-12-04"
"02101X0044/P","BSS000RCEW","PUITS DE LINGEARD (LINGEARD) - 50","50271",-1.0254394951386,48.7380278828884,217.00,2007,2024,6366,"2024-12-04"
"02105X0025/F3","BSS000RCPZ","LES MONTS (OU LE DOMAINE)","50318",-1.05617687033452,48.671465955557,229.00,2019,2024,1816,"2024-12-04"
"01176X0061/F","BSS000HVKV","FORAGE DU MARAIS DE LA GROSNIÈRE (SAINT-ANDRÉ-DE-BOHON) - 50","50445",-1.28209418401719,49.2237889440981,4.00,2001,2024,8140,"2024-12-04"
"02473X0037/P","BSS000TQJW","PUITS DU PETIT LORIAIS (SAINT-LAURENT-DE-TERREGATTE) - 50","50500",-1.26960542362107,48.5830742426286,53.00,2007,2024,6446,"2024-12-04"
"00937X0030/F4","BSS000GCLD","Forage La Martellerie (Saint-Sauveur-de-Pierrepont) - 50","50548",-1.60442465690465,49.3281016425595,8.00,2001,2024,7961,"2024-12-04"
"01593X0100/F1","BSS000LWTM","CRAIE À BUSSY-LE-CHATEAU (NOUVEAU)","51097",4.500438,49.080802,162.15,1969,2024,11233,"2024-12-04"
"01887X0093/PZ3","BSS000PTZT","Craie à BUSSY-LETTREE","51099",4.203498,48.789636,155.90,2009,2024,5605,"2024-12-04"
"01891X0047/PZ1","BSS000PUGJ","Alluvions de la Marne à CHALONS-EN-CHAMPAGNE","51108",4.355795,48.943717,82.00,1966,2024,14565,"2024-12-04"
"01884X0062/PZR","BSS000PTLZ","Craie à CHENIERS","51146",4.26276,48.881891,120.70,2002,2024,5643,"2024-12-04"
"01885X0002/S1","BSS000PTMR","Craie à MORAINS / VAL-DES-MARAIS","51158",3.990276,48.811336,142.80,1969,2024,7389,"2024-12-04"
"01877X0078/PN01","BSS000PSUM","Sables de l'Apto-Albien captif à CONGY","51163",3.816877,48.862151,231.50,2010,2024,5139,"2024-12-04"
"01086X0011/LS4","BSS000HKXF","Craie à FRESNE-LES-REIMS","51261",4.09964096583946,49.3400291604365,91.10,1968,2024,19282,"2024-12-04"
"01584X0023/LV3","BSS000LVDM","Craie à LES GRANDES LOGES","51278",4.29305,49.066811,107.00,1969,2024,19166,"2024-12-04"
"01871X0031/S1","BSS000PRTA","Calcaires de Champigny à JANVILLIERS","51304",3.64726953282734,48.8944329399435,221.20,1969,2024,11732,"2024-12-04"
"02233X0015/FO","BSS000RUDL","Craie à LINTHELLES","51323",3.819351,48.716539,101.60,1976,2024,6128,"2024-12-04"
"01868X0030/S1","BSS000PRHH","Calcaires de Brie à MECRINGES","51359",3.523765,48.857026,191.70,1969,2024,10752,"2024-12-04"
"01335X0020/PZ6","BSS000KGXB","Craie à MOURMELON-LE-GRAND","51388",4.404893,49.171591,135.00,2008,2024,5906,"2024-12-04"
"01607X0104/PU","BSS000LYHY","GAIZE D'ARGONNE CÉNOMANIEN SUP À LA NEUVILLE-AUX-BOIS","51397",4.91918170435788,48.978221951291,184.25,2012,2024,4677,"2024-12-04"
"01322X0049/PZADER","BSS000KEZR","Craie à REIMS","51454",4.070544,49.233141,91.50,1995,2024,5513,"2024-12-04"
"01086X0013/S1","BSS000HKXH","Craie à SAINT-ETIENNE-SUR-SUIPPE","51477",4.09613,49.386809,67.90,1970,2024,6886,"2024-12-04"
"BSS003KAYS/X","BSS003KAYS","ALLUVIONS À SAINT-JUST-SAUVAGE","51492",3.750174,48.535481,121.29,2018,2024,2184,"2024-12-04"
"01907X0068/PZ2013","BSS000PWCX","Alluvions du Perthois à SERMAIZE-LES-BAINS (nouveau)","51531",4.905318,48.791831,127.00,1997,2024,9775,"2024-12-04"
"02255X0003/S1","BSS000RXCC","Craie à SOMPUIS","51550",4.380375,48.678865,153.90,1969,2024,11569,"2024-12-04"
"01897X0002/S1","BSS000PVCT","Craie à SONGY","51552",4.50600097127249,48.8005484343845,93.00,1969,2024,4913,"2024-12-04"
"01886X0067/PZ","BSS000PTUX","Craie à TRECON","51578",4.051448,48.85659,130.90,2009,2024,5478,"2024-12-04"
"01894X0002/S1","BSS000PUUK","Craie à VANAULT-LE-CHATEL","51589",4.665279,48.870083,165.80,1969,2024,9542,"2024-12-04"
"01347X0002/S1","BSS000KHST","Alluvions sur gaize de l'Argonne à VIENNE-LA-VILLE","51620",4.85692445097722,49.168089034306,129.00,1969,2024,2509,"2024-12-04"
"03745X0021/P1","BSS001AULP","Calcaires du Muschelkalk sup à BOURBONNE-LES-BAINS","52060",5.75976630461011,47.9498188544855,260.00,1976,2024,6375,"2024-12-04"
