id,name,lat,lon
38512,"р. Інгул, 0 км, у межах села Привільне, міст на р. Інгул ",47.493028,32.302556
27092,"р. Дніпро, 253 км, м. Енергодар, вплив Запорізької АЕС",47.509,34.512
27097,"р. Дніпро, 195 км, смт. Нововоронцовка -Ушкалка",47.509092,33.927811
27093,"р. Дніпро, 254 км, став-охолоджувач Запорізької АЕС",47.51,34.554
27109,"р. Дніпро, 220 км, с. В.Тарасівка, ГНС Верхньотарасівської ЗС, Запорізького р-ну",47.528,34.864
27148,"р. Південний Буг, 97 км, м. Вознесенськ, пит.в/з м. Вознесенськ, 2 км до в'їзду у м. Вознесенськ по трасі з м. Миколаїв",47.537856,31.377017
27095,"р. Дніпро, 228 км, м. Нікополь, питний в/з",47.548928,34.398683
27091,"р. Дніпро, 256 км, м. Енергодар",47.55,34.692
27161,"р. Мертвовод, 2 км, 1 км вище залізн. мосту через  р. Мертвовод",47.558494,31.337928
27098,"р. Дніпро, 196 км, с. Марיянське, ГВС каналу Дніпро-Кривий Ріг",47.564847,33.918789
27096,"р. Дніпро, 201 км, м.Покров, питний в/з ",47.574019,34.116556
38217,"р.Конка (Кінська), 0 км, Нижче скиду КП ""Оріхівський Водоканал"" ОМР Оріхівський район",47.582478,35.769536
27094,"р. Дніпро, 245 км, м. Марганець, питний в/з",47.590297,34.474808
27122,"р. Інгулець, 265 км, с. Андріївка",47.603144,33.212303
38347,"р. Висунь, 0 км, с. Лагодівка",47.616028,32.962556
27577,"р. Дніпро, 219 км, с.Придніпровське, КП ""Дніпро"" Придніпровської с/р",47.616219,34.486675
38570,"р. Дніпро, 0 км, Питний в/з КП ""Біленьке"" Біленьківської ТГ Запорізького р-ну",47.62045,35.05102
38351,"р. Б. Добра , 0 км, с. Новоюр'ївка",47.622611,32.680971
27107,"р. Дніпро, 290 км, с.Приморське, ГНС Первомайської ЗС",47.645,35.271
27147,"р. Південний Буг, 136 км, у межах с. Олександрівка , Олександрівське вдсх.",47.7027,31.2548
27165,"р. Інгул, 163 км, смт. Новий Буг, Софіівське вдсх., питний в/з селища",47.703761,32.376436
27147,"р. Південний Буг, 136 км, с. Олександрівка, Олександрівське вдсх.",47.710933,31.249608
38586,"р. Інгулець, 0 км, м. Інгулець, м. Інгулець",47.729492,33.245658
38584,"р. Інгулець, 0 км, с.Латівка, с.Латівка, міст",47.770522,33.256189
27099,"канал Дніпро-Кривий Ріг, 43 км, Південне в-ще, питний в/з ",47.781611,33.556506
27088,"р. Дніпро, 312 км, м. Запоріжжя, ГНС Запорізької ЗС",47.783,35.16
38582,"р. Інгулець, 0 км, м.Кривий Ріг, м.Кривий Ріг, вул. Суботня, південна околиця міста",47.792664,33.248686
27164,"р. Інгул, 179 км, с. Розанівка, сільгосп. в/з, кордон Кіровоградської і Миколаївської обл.",47.796453,32.561405
38215,"р.Мокра Масковка, 0 км, ж/д міст, м.Запоріжжя ",47.803161,35.169244
27160,"Балка Ташлик, 6 км, Ташлицьке вдсх., став-охолоджувач ПУ АЕС (міст через Ташлицьке вдсх., південь м. Південно-Українськ)",47.807522,31.205753
27076,"р. Дніпро, 328 км, м. Запоріжжя, в/б'єф Дніпровської ГЕС, питний в/з міста",47.818,35.1
38580,"р. Інгулець, 0 км, м.Кривий Ріг, м.Кривий Ріг, вул. Переслівська",47.831994,33.340114
27146,"р. Південний Буг, 153 км, с. Олексіівка, питний в/з м. Південно-Українськ",47.868789,31.119731
38234,"Златоустівське водосховище, 0,9 км, с. Златоустівка, верхній б'єф Златоустівського водосховища",47.8733,33.72985
38334,"р. Інгулець, 325 км, м. Кривий Ріг, гідрологічний пост, 12 км нижче греблі Карачунівського водосховища, в створі металічного пішохідного мостика",47.884153,33.341991
27120,"р. Інгулець, 335 км, м. Кривий Ріг, Карачунівське в-ще, питний в/з міста",47.907642,33.283538
38174,"р. Гайчур, 7,5 км, с. Андріївка, гідрологічний пост р. Гайчур, північно-західна околиця села",47.914319,36.180122
38330,"р. Саксагань, 5,3 км, м. Кривий Ріг, Саксаганське водосховище, район водоскидної споруди",47.924497,33.389178
27087,"р. Дніпро, 336 км, с. Володимирка, ГНС Шевченківської ЗС",47.929,35.12
27153,"р. Кодима, 103 км, м. Балта, сільгосп. в/з",47.934528,29.626278
27632,"р. Тиса, 942 км, с. Ділове, кордон з Румунією",47.937292,24.17825
38501,"р. Мертвовод, 0 км, вище с. Крива Пустош",47.93825,31.724444
27276,"р. Тиса, 912 км, смт. Солотвино, кордон з Румунією",47.939225,23.876192
38578,"р. Інгулець, 0 км, с. Кудашівка, с. Кудашівка (вплив приток Боковенька та Бокова)",47.945917,33.153444
27275,"р. Тиса, 927 км, смт. В. Бичків, в/з, автомат.г/мет станц.",47.967469,24.008311
27782,"р. Шопурка, 0,2 км, смт В. Бичків,  0,2 км, смт В. Бичків, Рахівський район, автодорожний міст",47.968711,24.007944
27281,"р. Шопурка, 1 км, смт В.Бичків, гирло",47.968906,24.007814
27262,"р. Білоч, 15 км, с. Шершенці, кордон з Молдовою",47.989095,29.008031
27784,"р. Апшиця, 2 км, с. Грушево, 2 км, с. Грушево, Тячівський район, автодорожний міст",47.999531,23.784589
27282,"р. Тересва, 1 км, с. Тересва, гирло",48.000483,23.675814
38576,"р. Інгулець, 0 км, с. Мар'янівка, с. Мар'янівка (вплив хвостосховища ЦГЗКа",48.001944,33.297055
27277,"р. Тиса, 882 км, м. Тячів, питний в/з, АІВС якості***",48.004981,23.575919
27287,"р. Тиса, 824 км, ст. Клиново, канал Клиновський, ",48.011689,23.039917
27303,"р. Сірет, 418 км, с. Черепківці, міст, прикордонна зона з Румунією",48.01423,25.96489
37998,"р. Серетель, 15 км, смт Красноїльськ, скид з Красноїльського ДОКу",48.01775,25.604556
27787,"р. Мартош, 1 км, м. Тячів, 1 км, м. Тячів, Тячівський раон, автодорожний міст",48.020469,23.552364
38232,"р. Кам'янка, 66,3 км, центрально-південна околиця с. Вишневе, водопропускна споруда",48.025947,33.838683
37937,"р. Тиса, 957 км, с. Вільховатий, пішоходний міст ",48.027294,24.170589
27086,"р. Дніпро, 337 км, с. Грушевка, ГНС Вільнянської ЗС",48.029,35.137
38590,"р. Саксагань, 0 км, м.Кривий Ріг, м.Кривий Ріг, Дніпропетровська обл.",48.031211,33.502018
38465,"р. Південний Буг, 0 км, с. Мигія, нижче м. Первомайськ , (Олександрівське водосховище), Національний природний парк ""Бузький Гард""",48.032194,30.952167
27121,"р. Інгулець, 348 км, с. Чкаловка, район автомобільного мосту",48.037847,33.2776
27145,"р. Південний Буг, 206 км, м. Первомайськ, Первомайське вдсх.",48.038983,30.837531
27288,"р. Тиса, 807 км, смт. Вілок, канал Батар, в/з ЗС",48.039164,22.946075
27274,"р. Тиса, 964 км, м. Рахів, вплив скиду Рахівського ВУЖКГ",48.039917,24.177558
27788,"р. Теребля, 1 км, смт. Буштино, 1 км, смт. Буштино,  Тячівський район, автодорожний міст",48.041167,23.490897
38548,"р. Котовець, 3,3 км, с. Опришени, комунальний скид",48.041667,26.0125
27283,"р. Теребля, 1 км, смт. Буштино, гирло",48.041678,23.490489
37996,"р. Малий Сірет, 2,4 км, с. Сучевени, комунальні скиди",48.0475,25.839806
27820,"р. Сірет, 439 км, с.Петричанка, 439 км, с.Петричанка, скид стічних вод Петричанського психоневрологічного будинку-інтернату",48.0475,25.883333
27083,"р. Вовча, 193 км, с. Іскра, міст, кордон Донецької і Дніпропетровської обл.",48.050892,36.584722
27273,"р. Тиса, 965 км, м. Рахів, автомат.гідромет.станція",48.053175,24.205572
27263,"р. Окни, 28 км, с. Лабушне, кордон з Молдовою",48.058639,29.137472
38616,"р. Дунай, 0 км, с. Лопушна, Чернівецька область",48.065217,25.2792
27286,"р. Тиса, 831 км, с. Юлівці, канал Тарна-Маре",48.065336,23.104831
27170,"р. Сухоклія, 26 км, м.Бобринець, питний в/з ",48.076489,32.189093
27278,"р. Тиса, 831 км, м. Виноградів, відомчий гідропост",48.081,23.053
27085,"р. Дніпро, 357 км, с. Дніпровське, ГНС Жовтневої ЗС, Вільнянського р-ну",48.082,35.069
27154,"р. Синюха, 10 км, м. Первомайськ, питний в/з міста",48.090375,30.815531
27279,"р. Тиса, 807 км, смт.Вілок, кордон з Угорщиною",48.096456,22.837153
37984,"р. Дерелуй, 30 км, смт Глибока,  вплив стічних вод Глибоцького ВУЖКГ ",48.101417,25.938
27082,"р. Вовча, 310 км, с.Карлівка, Карлівське вдсх, н/б",48.114528,37.488542
