,Code,Name,lat,lon
346,254220040,DUBENINKI,54.2888629, 22.5608125
347,251230210,DUBICA GÓRNA,51.7991382, 23.1857568
348,251239998,DUBIENKA,51.0476985, 23.8938053
349,254229997,DUBOWO,54.0631725, 23.4622967
350,249210140,DUKLA,49.55636, 21.6847523
351,252190070,DUNINÓW,51.395, 15.8933333
352,250169994,DUSZNIKI-ZDRÓJ,50.37034025, 16.378490698224958
353,249220260,DWERNIK,49.2069231, 22.6375062
354,250160340,DWORKI,54.0778762, 19.2633429
355,254150010,DYGOWO,54.131841, 15.7207855
356,249220040,DYNÓW,49.8134771, 22.2338151
357,253210330,DZBENIN,53.0693557, 21.7732044
358,252229991,DZIADKOWICE,51.6729595, 19.0051054
359,253200190,DZIAŁDOWO,53.2406366, 20.184686473571944
360,251180210,DZIAŁOSZYN,51.1168037, 18.8651633
361,253190090,DZIARNY,53.57294, 19.62115
362,250190350,DZIEĆKOWICE,50.1759312, 19.21895
363,253190020,DZIERZGOŃ,53.9239051, 19.3479491
364,252169994,DZIERŻĄŻNO WIELKIE,52.9880098, 16.2065425
365,250160260,DZIERŻONIÓW,50.7281896, 16.6514455
366,250170290,DZIEWIĘTLICE,50.4105651, 17.0812189
367,254140010,DZIWNÓW,54.0277746, 14.7603921
368,254190190,ELBLĄG,54.1558708, 19.4044583
369,354190160,ELBLĄG-MILEJEWO,54.2183538, 19.546834
370,253229998,ELŻBIECIN,50.5091337, 20.7399157
371,253220030,EŁK,53.82395835, 22.361916488932224
372,253180180,FALĘCIN,51.8492623, 21.0039084
373,251209991,FAŁKÓW,51.1348726, 20.1007167
374,252200140,FAMUŁKI BROCHOWSKIE,52.310803, 20.3476291
375,253230110,FASTY,53.1697765, 23.0580853
376,251229996,FELIN,58.36454, 25.5878074
377,250220080,FRAMPOL,50.671832, 22.6698666
378,254209999,FRANKNOWO,54.0319444, 20.7491667
379,253180080,FRĄCA,53.7013889, 18.5522222
380,253209984,FRĄCZKI,53.93536, 20.60044
381,253200120,FRĄKNOWO,53.439926, 20.3335816
382,254190050,FROMBORK,54.3583633, 19.6823701
383,254199999,FROMBORK,54.3583633, 19.6823701
384,249219990,FRYSZTAK,49.8393809, 21.6073264
385,250230130,FUTORY,49.6390868, 25.1648965
386,251210170,GADKA,52.0166854, 19.5408399
387,250160380,GAJÓW,50.5289168, 16.4130879
388,254200060,GALINY,51.8416479, 20.59391
389,251219991,GARBATKA,52.0291008, 20.8207593
390,251230090,GARBATÓWKA,51.35963, 23.1133
391,253180110,GARDEJA,53.61101, 18.94734
392,250219982,GAWŁUSZOWICE,50.4138303, 21.3817255
393,251150090,GAWORZYCE,51.6281886, 15.8825348
394,252199991,GĄBIN,52.39942, 19.73072
395,354180140,GDAŃSK-PORT PÓŁNOCNY,54.3680204, 18.6837164
396,254180090,GDAŃSK-RĘBIECHOWO,54.3874918, 18.4463312
397,354180150,GDAŃSK-RĘBIECHOWO,54.3874918, 18.4463312
398,254180110,GDAŃSK-ŚWIBNO,54.3349167, 18.9332894
399,354180155,GDAŃSK-ŚWIBNO,54.3349167, 18.9332894
400,254189999,GDAŃSK-WRZESZCZ,54.3817696, 18.6055111
401,249209996,GDÓW,49.9085036, 20.1996034
402,254180060,GDYNIA,54.5164982, 18.5402738
403,254180230,GDYNIA DĄBROWA,54.4746948, 18.4580285
404,254180220,GDYNIA OKSYWIE,54.5458913, 18.5362053
405,252180130,GĘBICE,50.7103827, 17.0450542
406,249190040,GIERAŁTOWICE,50.2241331, 18.7270541
407,250150070,GIERCZYN,50.931206, 15.4015186
408,253200040,GIETRZWAŁD,53.7479907, 20.2344346
409,249199991,GILOWICE,49.711931, 19.3089524
410,253199999,GIRGAJNY,53.8579, 19.6607601
411,253220010,GIŻE,53.7913012, 22.5136592
412,254219999,GIŻYCKO,54.040092, 21.7713092
413,252150030,GIŻYN,52.8488106, 20.332722
414,253149993,GIŻYN K/SZCZECINA,None, None
415,249219992,GLINIK MARIAMPOLSKI,49.6838889, 21.1680556
416,250189986,GLIWICE,50.30113145, 18.662347227971978
417,252170360,GŁĘBOCKO,52.5944883, 17.0584152
418,252180090,GŁĘBOKIE,55.139235, 27.6845787
419,252189985,GŁĘBOKIE,55.139235, 27.6845787
