,Name,Code,Value,coordinates,lat,lon
149210110,"KROSNO,Poland",Wisłok (226),12450,"(49.68898435, 21.75347880451494)",49.68898435, 21.75347880451494
149210130,"ŻARNOWA,Poland",Wisłok (226),12460,"(49.8755097, 21.8190775)",49.8755097, 21.8190775
150220010,"RZESZÓW,Poland",Wisłok (226),12470,"(50.013064, 22.016143457294312)",50.013064, 22.016143457294312
150229998,"DĄBRÓWKI SZLACHECKIE,Poland",Wisłok (226),12480,,None,
150220080,"TRYŃCZA,Poland",Wisłok (226),12490,"(50.1590707, 22.5524678)",50.1590707, 22.5524678
149210170,"WOLA SĘKOWA,Poland",Pielnica (22618),12495,"(49.5063584, 22.0042013)",49.5063584, 22.0042013
149220010,"NOWOSIELCE,Poland",Pielnica (22618),12500,"(51.2773128, 16.8914829)",51.2773128, 16.8914829
149210140,"ISKRZYNIA,Poland",Morwawa (2262),12510,"(49.6790942, 21.8651647)",49.6790942, 21.8651647
149210120,"GODOWA,Poland",Stobnica (2264),12520,"(49.8446799, 21.8108874)",49.8446799, 21.8108874
149229999,"MANASTERZ,Poland",Mleczka (2268),12530,"(49.937696, 22.3535825)",49.937696, 22.3535825
149229998,"KAŃCZUGA,Poland",Mleczka (2268),12540,"(49.9843732, 22.4131838)",49.9843732, 22.4131838
150220060,"GORLICZYNA,Poland",Mleczka (2268),12550,"(50.0896408, 22.4901907)",50.0896408, 22.4901907
149229996,"ZARZECZE,Poland",Mleczka Wschodnia (22688),12560,"(49.9128713, 18.8210518)",49.9128713, 18.8210518
150229994,"DĄBROWICA DUŻA,Poland",Złota (2272),12570,"(51.9216356, 23.4023739)",51.9216356, 23.4023739
150229995,"OŻANNA WIELKA,Poland",Złota (2272),12580,"(50.2864065, 22.5244257)",50.2864065, 22.5244257
150229993,"LUCHÓW,Poland",Luchówka (22726),12590,"(50.3163175, 22.6614519)",50.3163175, 22.6614519
150220040,"SARZYNA,Poland",Trzebośnica (2274),12600,"(50.3443285, 22.3437901)",50.3443285, 22.3437901
150220160,"OSUCHY,Poland",Tanew (228),12610,"(50.400469, 22.9677356)",50.400469, 22.9677356
150229992,"MARKOWICZE,Poland",Tanew (228),12620,"(50.4390003, 22.7392358)",50.4390003, 22.7392358
150220050,"HARASIUKI,Poland",Tanew (228),12630,"(50.4724756, 22.4889669)",50.4724756, 22.4889669
150239999,"LUBLINIEC,Poland",Wirowa (2282),12640,"(50.669016, 18.6825574)",50.669016, 18.6825574
150220110,"BIŁGORAJ,Poland",Łada (2286),12650,"(50.5424846, 22.7209326)",50.5424846, 22.7209326
150229991,"BRODZIAKI,Poland",Czarna Łada (22862),12660,"(50.5055324, 22.7857974)",50.5055324, 22.7857974
150220020,"RUDA JASTKOWSKA,Poland",Bukowa (2294),12670,"(50.6010813, 22.137968)",50.6010813, 22.137968
150229996,"SZEWCE,Poland",Rakowa (22942),12680,"(52.6986131, 19.8478455)",52.6986131, 19.8478455
150219991,"DWIKOZY,Poland",Opatówka (2314),12690,"(50.7360627, 21.789733)",50.7360627, 21.789733
150229999,"IRENA,Poland",Sanna (232),12691,"(50.757388, 22.0540716)",50.757388, 22.0540716
151210130,"BÓR,Poland",Wyżnica (2336),12700,"(53.75867, 22.96953)",53.75867, 22.96953
151200100,"BZIN,Poland",Kamienna (234),12710,"(52.4711111, 20.205)",52.4711111, 20.205
151210010,"WĄCHOCK,Poland",Kamienna (234),12720,"(51.073812, 21.0116897)",51.073812, 21.0116897
151210020,"MICHAŁÓW,Poland",Kamienna (234),12728,"(51.0012306, 21.899575)",51.0012306, 21.899575
151210040,"BRODY IŁŻECKIE,Poland",Kamienna (234),12730,"(51.0215143, 21.2002986)",51.0215143, 21.2002986
150210090,"KUNÓW,Poland",Kamienna (234),12740,"(50.9541063, 21.278823)",50.9541063, 21.278823
150219992,"PODGRODZIE,Poland",Kamienna (234),12741,"(50.9035319, 21.5462819)",50.9035319, 21.5462819
151210090,"CZEKARZEWICE,Poland",Kamienna (234),12750,"(51.032839, 21.68073)",51.032839, 21.68073
150210040,"RZEPIN,Poland",Świślina (2348),12760,"(52.34432, 14.8382902)",52.34432, 14.8382902
150210080,"NIETULISKO DUŻE,Poland",Świślina (2348),12770,"(50.9820108, 21.2495044)",50.9820108, 21.2495044
150210220,"WŁOCHY,Poland",Pokrzywianka (23484),12774,"(52.1861093, 20.9484377)",52.1861093, 20.9484377
151219998,"IŁŻA,Poland",Iłżanka (236),12780,"(51.1624174, 21.2374622)",51.1624174, 21.2374622
151210080,"KAZANÓW,Poland",Iłżanka (236),12785,"(51.2745143, 21.4660249)",51.2745143, 21.4660249
151219996,"CIEPIELÓW,Poland",Iłżanka (236),12790,"(51.2482289, 21.5741193)",51.2482289, 21.5741193
151220030,"WIERZCHONIÓW,Poland",Bystra (238),12791,"(51.3332852, 22.0368815)",51.3332852, 22.0368815
151229998,"WOJCIECHÓW,Poland",Czerka (2382),12800,"(50.911835, 21.0014198)",50.911835, 21.0014198
151220040,"WITOWICE,Poland",Kurówka (2392),12810,"(50.8428746, 17.2103548)",50.8428746, 17.2103548
151229999,"KOŃSKOWOLA,Poland",Kurówka (2392),12820,"(51.4088455, 22.0526598)",51.4088455, 22.0526598
150220170,"ZWIERZYNIEC,Poland",Wieprz (24),12830,"(50.6145878, 22.9706317)",50.6145878, 22.9706317
150230080,"MICHALÓW,Poland",Wieprz (24),12833,"(50.5467986, 23.608176)",50.5467986, 23.608176
150230010,"NIELISZ,Poland",Wieprz (24),12835,"(50.7982909, 23.046839)",50.7982909, 23.046839
150230020,"WIRKOWICE,Poland",Wieprz (24),12840,"(50.8683206, 23.0954317)",50.8683206, 23.0954317
150230040,"KRASNYSTAW,Poland",Wieprz (24),12850,"(50.99184805, 23.165038002215837)",50.99184805, 23.165038002215837
151230010,"TRAWNIKI,Poland",Wieprz (24),12860,"(51.1351853, 22.9971028)",51.1351853, 22.9971028
151229995,"ŁĘCZNA,Poland",Wieprz (24),12870,"(51.3002941, 22.886766)",51.3002941, 22.886766
151220090,"LUBARTÓW,Poland",Wieprz (24),12880,"(51.4660473, 22.6052895)",51.4660473, 22.6052895
151220010,"KOŚMIN,Poland",Wieprz (24),12890,"(51.9033495, 20.8903772)",51.9033495, 20.8903772
150220120,"ZAKŁODZIE,Poland",Pór (24174),12892,"(53.72967, 15.02339)",53.72967, 15.02339
150220150,"SUŁÓW,Poland",Pór (24174),12895,"(51.49939, 17.1693482)",51.49939, 17.1693482
150229989,"NAWÓZ,Poland",Pór (24174),12900,"(50.7877857, 23.0114694)",50.7877857, 23.0114694
150229990,"SUŁÓW,Poland",Stara Gorajka (2417492),12901,"(51.49939, 17.1693482)",51.49939, 17.1693482
150230030,"KRZAK,Poland",Łabuńka (242),12910,"(50.798592, 23.1002436)",50.798592, 23.1002436
150230050,"ORŁÓW DREWNIANY,Poland",Wolica (2432),12920,"(50.9038765, 23.2096116)",50.9038765, 23.2096116
150230060,"SURHÓW,Poland",Wojsławka (2434),12921,"(50.9357709, 23.262372)",50.9357709, 23.262372
151220130,"BISKUPICE,Poland",Giełczewka (244),12930,"(51.1523459, 22.946692)",51.1523459, 22.946692
151239999,"ZAWADÓW,Poland",Mogilnica (2452),12940,"(51.8209235, 18.8387178)",51.8209235, 18.8387178
151220140,"PUCHACZÓW,Poland",Świnka (2456),12950,"(51.3096213, 22.9741647)",51.3096213, 22.9741647
151220070,"LUBLIN,Poland",Bystrzyca (246),12960,"(51.250559, 22.5701022)",51.250559, 22.5701022
151220100,"SOBIANOWICE,Poland",Bystrzyca (246),12970,"(51.300666, 22.6808557)",51.300666, 22.6808557
151229996,"OSTRÓW LUBELSKI,Poland",Tyśmienica (248),12980,"(51.4969068, 22.8560394)",51.4969068, 22.8560394
151220110,"SIEMIEŃ,Poland",Tyśmienica (248),12990,"(51.6329116, 22.7803935)",51.6329116, 22.7803935
151220080,"TCHÓRZEW,Poland",Tyśmienica (248),13000,"(51.6801606, 22.5512502)",51.6801606, 22.5512502
151229997,"TULNIKI,Poland",Piskornica (24832),13010,"(51.6033283, 22.781037)",51.6033283, 22.781037
151239998,"SOSNOWICA,Poland",Piwonia (2482),13020,"(51.9602778, 20.535)",51.9602778, 20.535
151220120,"PARCZEW,Poland",Piwonia (2482),13030,"(51.639, 22.9)",51.639, 22.9
151229994,"PARCZEW,Poland",Konotopa (24828),13040,"(51.639, 22.9)",51.639, 22.9
151220060,"BORKI,Poland",Bystrzyca (2486),13050,"(54.2583888, 20.7216827)",54.2583888, 20.7216827
151220050,"MŁYNISKA,Poland",Minina (2492),13055,"(54.3771296, 18.6321206)",54.3771296, 18.6321206
151200110,"SŁOWIKÓW,Poland",Radomka (252),13060,"(51.45763, 20.88498)",51.45763, 20.88498
151210060,"ROGOŻEK,Poland",Radomka (252),13070,"(51.63589, 21.35868)",51.63589, 21.35868
151210030,"LESIÓW,Poland",Mleczna (2526),13080,"(51.4724315, 21.2111473)",51.4724315, 21.2111473
151210110,"MIKA,Poland",Okrzejka (2532),13090,"(51.6732346, 21.7511539)",51.6732346, 21.7511539
151210160,"ZAWALINY,Poland",Wilga (2536),13093,"(49.5619444, 20.4838889)",49.5619444, 20.4838889
151210100,"OZIEMKÓWKA,Poland",Wilga (2536),13097,"(51.9158701, 21.7619499)",51.9158701, 21.7619499
151210070,"CYGANÓWKA,Poland",Wilga (2536),13098,"(51.3618942, 21.6328209)",51.3618942, 21.6328209
151219997,"WILGA,Poland",Wilga (2536),13100,"(49.9676389, 19.977163)",49.9676389, 19.977163
151220020,"PODOSIE,Poland",Dąbrówka (253612),13102,"(53.0831106, 21.8464508)",53.0831106, 21.8464508
151210180,"MYSŁÓW,Poland",Mysłówka (253616),13104,"(50.9331737, 15.9810181)",50.9331737, 15.9810181
151210140,"ŻELECHÓW,Poland",Żelechówka (25362),13106,"(51.8096724, 21.895505)",51.8096724, 21.895505
151210150,"GÓZDEK,Poland",Olszanka (253624),13108,"(51.48818, 21.0629385)",51.48818, 21.0629385
150190320,"SZCZEKOCINY,Poland",Pilica (254),13120,"(50.6259216, 19.8194681)",50.6259216, 19.8194681
150190280,"WĄSOSZ,Poland",Pilica (254),13122,"(53.5219375, 22.3194128)",53.5219375, 22.3194128
151190090,"PRZEDBÓRZ,Poland",Pilica (254),13130,"(51.0868077, 19.8744414)",51.0868077, 19.8744414
151190100,"SULEJÓW-KOPALNIA,Poland",Pilica (254),13140,,None,
151199997,"SULEJÓW,Poland",Pilica (254),13150,"(51.3549202, 19.8890802)",51.3549202, 19.8890802
151209998,"TOMASZÓW MAZ.-BRZOSTÓWKA,Poland",Pilica (254),13160,,None,
151209997,"TOMASZÓW MAZ-BIAŁOBRZEGI,Poland",Pilica (254),13170,"(51.5245349, 20.066018)",51.5245349, 20.066018
151200020,"SPAŁA,Poland",Pilica (254),13180,"(51.5401769, 20.1362048)",51.5401769, 20.1362048
151200090,"NOWE MIASTO,Poland",Pilica (254),13190,"(52.6563159, 20.6307362)",52.6563159, 20.6307362
151200120,"BIAŁOBRZEGI,Poland",Pilica (254),13200,"(51.6482305, 20.9497458)",51.6482305, 20.9497458
150190290,"BONOWICE,Poland",Krztynia (25414),13205,"(50.6219023, 19.773887)",50.6219023, 19.773887
150190300,"BONOWICE,Poland",Żebrówka (254146),13210,"(50.6219023, 19.773887)",50.6219023, 19.773887
150209999,"PORĘBY,Poland",Czarna (2542),13220,"(53.8496545, 21.3533954)",53.8496545, 21.3533954
150190350,"JANUSZEWICE,Poland",Czarna (2542),13230,"(51.3834313, 20.2177599)",51.3834313, 20.2177599
150209998,"BELINA,Poland",Czarna Struga (25426),13231,"(50.8575, 20.0316667)",50.8575, 20.0316667
150199983,"RUDKA,Poland",Czarna Struga (25426),13240,"(51.132817, 23.4116182)",51.132817, 23.4116182
151200060,"WĄSOSZ-STARA WIEŚ,Poland",Czarna (2544),13245,,None,
151190120,"DĄBROWA,Poland",Czarna (2544),13250,"(52.9663293, 20.2781539)",52.9663293, 20.2781539
151200070,"WĄSOSZ-STARA WIEŚ,Poland",Krasna (25442),13255,,None,
151190080,"KŁUDZICE,Poland",Luciąża (25452),13260,"(51.3544504, 19.7767245)",51.3544504, 19.7767245
151190110,"ZAWADA,Poland",Wolbórka (2546),13270,"(53.848024, 21.3840787)",53.848024, 21.3840787
151209999,"TOMASZÓW MAZOWIECKI,Poland",Czarna (25468),13280,"(51.5194865, 20.033754059009127)",51.5194865, 20.033754059009127
151200040,"OPOCZNO,Poland",Drzewiczka (2548),13281,"(51.3782439, 20.2931754)",51.3782439, 20.2931754
151200080,"ODRZYWÓŁ,Poland",Drzewiczka (2548),13290,"(51.5193078, 20.555818)",51.5193078, 20.555818
152210070,"WÓLKA MLĄDZKA,Poland",Świder (256),13300,"(52.13170575, 21.324490680988852)",52.13170575, 21.324490680988852
152219994,"EMÓW,Poland",Mienia (2568),13310,"(52.1598825, 21.2798347)",52.1598825, 21.2798347
152219998,"PIASECZNO 1,Poland",Jeziorka (258),13320,"(52.0688052, 21.0278304)",52.0688052, 21.0278304
152210020,"PIASECZNO 2,Poland",Jeziorka (258),13321,"(54.2183401, 20.551069249467417)",54.2183401, 20.551069249467417
151219999,"CHYNÓW,Poland",Czarna (2586),13330,"(51.5128685, 19.3350831)",51.5128685, 19.3350831
152230120,"SIEMIANÓWKA,Poland",Zb. Siemianówka (2611399),13335,"(52.8987821, 23.8381887)",52.8987821, 23.8381887
152230110,"BONDARY,Poland",Narew (26),13340,"(52.9425011, 23.746475)",52.9425011, 23.746475
152230090,"NAREW,Poland",Narew (26),13350,"(53.209306, 22.5652113)",53.209306, 22.5652113
152230040,"PLOSKI,Poland",Narew (26),13360,"(52.8825059, 23.2528991)",52.8825059, 23.2528991
152220080,"SURAŻ,Poland",Narew (26),13370,"(52.9491665, 22.9563836)",52.9491665, 22.9563836
153220270,"BABINO,Poland",Narew (26),13378,"(53.15997, 22.90962)",53.15997, 22.90962
153229994,"ŻÓŁTKI,Poland",Narew (26),13380,"(53.16613, 22.97374)",53.16613, 22.97374
153220130,"STRĘKOWA GÓRA,Poland",Narew (26),13390,"(53.2149443, 22.5517596)",53.2149443, 22.5517596
153220070,"WIZNA,Poland",Narew (26),13400,"(53.1943832, 22.3840879)",53.1943832, 22.3840879
153220010,"PIĄTNICA-ŁOMŻA,Poland",Narew (26),13410,"(53.1665452, 22.079503)",53.1665452, 22.079503
153210210,"NOWOGRÓD,Poland",Narew (26),13420,"(53.2280804, 21.8797908)",53.2280804, 21.8797908
153210090,"OSTROŁĘKA,Poland",Narew (26),13430,"(53.0843135, 21.5668607)",53.0843135, 21.5668607
152219993,"RÓŻAN,Poland",Narew (26),13440,"(52.8892595, 21.399349)",52.8892595, 21.399349
152210060,"ZAMBSKI KOŚCIELNE,Poland",Narew (26),13450,"(52.7558611, 21.2154066)",52.7558611, 21.2154066
152209992,"DĘBE,Poland",Zb. Dębe (2671999),13455,"(52.4931649, 20.9181284)",52.4931649, 20.9181284
152219997,"PUŁTUSK,Poland",Narew (26),13460,"(52.7051109, 21.0840274)",52.7051109, 21.0840274
152219999,"ZEGRZE,Poland",Narew (26),13470,"(52.4608136, 21.0321117)",52.4608136, 21.0321117
152200140,"DĘBE,Poland",Narew (26),13480,"(52.4931649, 20.9181284)",52.4931649, 20.9181284
152200130,"ORZECHOWO,Poland",Narew (26),13485,"(53.74378, 15.13431)",53.74378, 15.13431
152230130,"BIAŁOWIEŻA,Poland",Narewka (2612),13490,"(52.7027392, 23.8512556)",52.7027392, 23.8512556
152230190,"BIAŁOWIEŻA-PARK,Poland",Narewka (2612),13495,"(52.76235715, 23.867419214459467)",52.76235715, 23.867419214459467
152230100,"NAREWKA,Poland",Narewka (2612),13500,"(52.8359438, 23.757029)",52.8359438, 23.757029
152230060,"TRZEŚCIANKA,Poland",Rudnia (26136),13510,"(52.9395646, 23.4482352)",52.9395646, 23.4482352
152230030,"CHRABOŁY,Poland",Orlanka (2614),13520,"(52.8579878, 23.1959997)",52.8579878, 23.1959997
153230160,"GRÓDEK,Poland",Supraśl (2616),13530,"(53.095237, 23.6677887)",53.095237, 23.6677887
153230150,"ZAŁUKI,Poland",Supraśl (2616),13540,"(53.8391812, 21.1818335)",53.8391812, 21.1818335
153230170,"NOWOSIÓŁKI,Poland",Supraśl (2616),13550,"(53.1751714, 23.5210795)",53.1751714, 23.5210795
153230110,"SUPRAŚL,Poland",Supraśl (2616),13555,"(53.2100391, 23.3360728)",53.2100391, 23.3360728
153230010,"FASTY,Poland",Supraśl (2616),13560,"(53.1697765, 23.0580853)",53.1697765, 23.0580853
153239997,"LIPOWY MOST,Poland",Słoja (261618),13570,"(53.2098428, 23.5278369)",53.2098428, 23.5278369
153230140,"SOKOŁDA,Poland",Sokołda (26162),13580,"(53.2463999, 23.4687402)",53.2463999, 23.4687402
153239998,"KRÓLOWY MOST,Poland",Płoska (26164),13590,"(53.1433544, 23.4703005)",53.1433544, 23.4703005
153230080,"SOCHONIE,Poland",Czarna (26166),13600,"(53.2069218, 23.170605)",53.2069218, 23.170605
153230060,"ZAWADY,Poland",Biała (26168),13610,"(52.7265385, 23.0848978)",52.7265385, 23.0848978
153220230,"KULESZE-CHOBOTKI,Poland",Nereśl (2618),13620,"(53.2511, 22.78327)",53.2511, 22.78327
153220180,"ZAWADY,Poland",Ślina (26194),13625,"(52.7265385, 23.0848978)",52.7265385, 23.0848978
153230070,"SZTABIN,Poland",Biebrza (262),13630,"(53.6773198, 23.103732)",53.6773198, 23.103732
153220260,"DĘBOWO,Poland",Biebrza (262),13640,"(52.7247073, 22.9630313)",52.7247073, 22.9630313
153220250,"STARE DOLISTOWO,Poland",Biebrza (262),13650,"(53.55368, 22.91744)",53.55368, 22.91744
153220170,"OSOWIEC,Poland",Biebrza (262),13660,"(52.9271718, 22.2601325)",52.9271718, 22.2601325
153220100,"BURZYN,Poland",Biebrza (262),13670,"(53.277754, 22.45417)",53.277754, 22.45417
153220030,"GAĆ,Poland",Gać (2634),13675,"(50.8878107, 17.3633432)",50.8878107, 17.3633432
153230130,"HARASIMOWICZE,Poland",Sidra (26214),13680,"(53.6606731, 23.4223285)",53.6606731, 23.4223285
153230100,"JASTRZĘBNA,Poland",Jastrzębianka (262166),13690,"(51.0447261, 15.9371387)",51.0447261, 15.9371387
154220070,"WÓLKA,Poland",Jez. Rospuda Filipowska (262215),13691,"(54.3056383, 20.7001246)",54.3056383, 20.7001246
153220240,"RACZKI,Poland",Netta (2622),13700,"(53.9889338, 22.7826183)",53.9889338, 22.7826183
153220300,"AUGUSTÓW,Poland",Jez. Necko (262279),13701,"(53.8449595, 23.018354562748584)",53.8449595, 23.018354562748584
153239999,"AUGUSTÓW,Poland",Netta (2622),13710,"(53.8449595, 23.018354562748584)",53.8449595, 23.018354562748584
153230030,"SAJENEK,Poland",Jez. Sajno (2622939),13711,"(53.8392156, 23.1010796)",53.8392156, 23.1010796
153220280,"BIAŁOBRZEGI,Poland",Netta (2622),13720,"(51.6482305, 20.9497458)",51.6482305, 20.9497458
154229997,"ZUSNO,Poland",Zuźnianka (26222),13721,"(54.1446215, 22.6753476)",54.1446215, 22.6753476
154229995,"ŻYLINY,Poland",Szczeberka (26224),13722,"(54.0743588, 22.7866782)",54.0743588, 22.7866782
153220290,"SZCZEBRA,Poland",Szczeberka (26224),13730,"(53.9131618, 22.9631009)",53.9131618, 22.9631009
153230050,"PRZEWIĘŹ,Poland",Jez. Studzieniczne (2622743),13731,"(53.8683547, 23.0939979)",53.8683547, 23.0939979
153230040,"PRZEWIĘŹ,Poland",Jez. Białe Augustowskie (2622745),13732,"(53.8683547, 23.0939979)",53.8683547, 23.0939979
153230020,"KARPOWICZE,Poland",Brzozówka (2624),13740,"(53.580268, 23.0391845)",53.580268, 23.0391845
154220060,"OLECKO,Poland",Jez. Olecko Wielkie (2626139),13741,"(54.0360644, 22.5017915674013)",54.0360644, 22.5017915674013
153220110,"CHEŁCHY,Poland",Jegrznia (2626),13750,"(53.879882, 22.464065)",53.879882, 22.464065
153220120,"SORDACHY,Poland",Jez. Selmęt Wielki (262639),13751,"(53.8203371, 22.4730728)",53.8203371, 22.4730728
153220150,"KUCZE,Poland",Jegrznia (2626),13760,"(53.8188889, 21.4130556)",53.8188889, 21.4130556
153220190,"RAJGRÓD,Poland",Jez. Rajgrodzkie (262679),13761,"(53.7304739, 22.6976173)",53.7304739, 22.6976173
153220320,"BORZYMY,Poland",Przepiórka (262678),13763,"(52.5054298, 21.6413701)",52.5054298, 21.6413701
153220200,"RAJGRÓD,Poland",Jegrznia (2626),13770,"(53.7304739, 22.6976173)",53.7304739, 22.6976173
153220210,"DRĘSTWO,Poland",Jez. Dręstwo (2626939),13771,"(53.7049319, 22.7555087)",53.7049319, 22.7555087
153220220,"WOŹNAWIEŚ,Poland",Jegrznia (2626),13780,"(53.67728, 22.75332)",53.67728, 22.75332
154220020,"BORKI,Poland",Jez. Litygajno (2628539),13784,"(54.2583888, 20.7216827)",54.2583888, 20.7216827
154220030,"MAŁE WRONKI,Poland",Ełk (2628),13790,"(52.7153767, 16.209573)",52.7153767, 16.209573
153220040,"MALINÓWKA,Poland",Jez. Łaśmiady (262879),13791,"(51.8800821, 21.3858096)",51.8800821, 21.3858096
153220060,"EŁK,Poland",Ełk (2628),13800,"(53.82395835, 22.361916488932224)",53.82395835, 22.361916488932224
153220050,"EŁK,Poland",Jez. Ełckie (2628939),13801,"(53.82395835, 22.361916488932224)",53.82395835, 22.361916488932224
153229995,"OSTRYKÓŁ,Poland",Ełk (2628),13810,"(53.71966, 22.42459)",53.71966, 22.42459
153220080,"PROSTKI,Poland",Ełk (2628),13820,"(53.7005864, 22.4324226)",53.7005864, 22.4324226
153220140,"PRZECHODY,Poland",Ełk (2628),13830,"(53.1369396, 23.4612355)",53.1369396, 23.4612355
153220160,"OSOWIEC,Poland",Ełk (2628),13831,"(52.9271718, 22.2601325)",52.9271718, 22.2601325
154229998,"OLSZEWO,Poland",Jez. Olszewskie (26285611),13832,"(51.96971, 16.61365)",51.96971, 16.61365
153229997,"STARE JUCHY,Poland",Gawlik (262876),13840,"(53.9209431, 22.1732575)",53.9209431, 22.1732575
153229998,"ORZECHOWO,Poland",Jez. Szóstak (262876921),13841,"(53.74378, 15.13431)",53.74378, 15.13431
153229996,"GORŁO,Poland",Dopływ z jez. Szóstak (26287692),13850,"(53.9199539, 22.21191)",53.9199539, 22.21191
153220310,"CZARNA WIEŚ,Poland",Kanał Kuwasy (262898),13855,"(51.4311631, 21.4400655)",51.4311631, 21.4400655
153220090,"CZACHY,Poland",Wissa (26296),13860,"(53.3761347, 22.4449756)",53.3761347, 22.4449756
154210090,"GIŻYCKO,Poland",Pisa (264),13861,"(54.040092, 21.7713092)",54.040092, 21.7713092
153210150,"JAGODNE MAŁE,Poland",Jez. Jagodne (2641739),13862,"(53.916123, 21.7142447)",53.916123, 21.7142447
153210110,"MIKOŁAJKI,Poland",Jez. Mikołajskie (26439),13863,"(53.7981816, 21.5772462)",53.7981816, 21.5772462
153210130,"GŁODOWO,Poland",Jez. Śniardwy (26459),13864,"(54.04316, 17.2036)",54.04316, 17.2036
153210200,"MALDANIN,Poland",Jez. Roś (264759),13865,"(53.6480997, 21.7923365)",53.6480997, 21.7923365
153210250,"KARWIK,Poland",Pisa (264),13867,"(53.6779209, 21.7783216)",53.6779209, 21.7783216
153210260,"ROSTKI,Poland",Wilkus (264752),13869,"(53.70164, 21.90198)",53.70164, 21.90198
153210190,"PISZ,Poland",Pisa (264),13870,"(53.6294943, 21.8098191)",53.6294943, 21.8098191
153219991,"JEŻE,Poland",Pisa (264),13880,"(53.03208, 20.47457)",53.03208, 20.47457
153210170,"PTAKI,Poland",Pisa (264),13890,"(52.0460242, 21.6488606)",52.0460242, 21.6488606
153210220,"DOBRYLAS,Poland",Pisa (264),13900,"(53.282115, 21.8635072)",53.282115, 21.8635072
154210040,"KRONOWO,Poland",Jez. Dejguny (2641251),13901,"(54.0480105, 21.5681823)",54.0480105, 21.5681823
154219997,"STERŁAWKI MAŁE,Poland",Kanały Iławki i Dejguny (26412),13910,"(54.0057, 21.63451)",54.0057, 21.63451
153210100,"RUCIANE-NIDA,Poland",Jez. Nidzkie (2643259),13912,"(53.65042, 21.55982)",53.65042, 21.55982
153219998,"SORKWITY,Poland",Jez. Gielądzkie (2642199),13916,"(53.8446645, 21.1434709)",53.8446645, 21.1434709
153219997,"BOROWSKI LAS,Poland",Krutynia (2642),13920,"(53.8047752, 21.1800039)",53.8047752, 21.1800039
153219996,"MACHARY-BRÓD,Poland",Krutynia (2642),13930,,None,
153210050,"SPYCHOWO,Poland",Krutynia (2642),13940,"(53.6022737, 21.3461575)",53.6022737, 21.3461575
153210060,"ZGON,Poland",Jez. Mokre (264279),13941,"(53.65119, 21.39894)",53.65119, 21.39894
153219994,"KRUTYŃ,Poland",Krutynia (2642),13950,"(53.68715, 21.4302199)",53.68715, 21.4302199
153210080,"UKTA,Poland",Krutynia (2642),13960,"(53.688472, 21.4958614)",53.688472, 21.4958614
153210240,"ORZYSZ-BUDA,Poland",Jez. Orzysz (264479),13961,,None,
153210230,"MIKOSZE,Poland",Orzysza (2644),13970,"(53.8081283, 21.920958)",53.8081283, 21.920958
153220020,"ROŻYŃSK,Poland",Jez. Druglin (26443239),13971,"(53.8244013, 22.1661969)",53.8244013, 22.1661969
153219988,"RUDA,Poland",Święcek (264756),13980,"(50.27034825, 18.864387901747556)",50.27034825, 18.864387901747556
153229999,"RUDA,Poland",Konopka (264758),13990,"(50.27034825, 18.864387901747556)",50.27034825, 18.864387901747556
153210160,"POGUBIE ŚREDNIE,Poland",Jez. Pogubie Wielkie (2647943),13991,"(53.580059750000004, 21.74648613620701)",53.580059750000004, 21.74648613620701
153219990,"RUDA SKRODA,Poland",Skroda (26498),14000,"(53.3010557, 21.8997829)",53.3010557, 21.8997829
153219989,"KOLNO,Poland",Łabna (264986),14010,"(53.401686749999996, 21.936077723604825)",53.401686749999996, 21.936077723604825
153210180,"ZARUZIE,Poland",Ruż (26516),14020,"(53.1422676, 21.8014626)",53.1422676, 21.8014626
153219993,"DĘBY,Poland",Szkwa (26518),14030,"(50.30871035, 23.490370287557276)",50.30871035, 23.490370287557276
153219992,"DĄBRÓWKA,Poland",Szkwa (26518),14040,"(52.45019, 19.36263)",52.45019, 19.36263
153210140,"SZKWA,Poland",Szkwa (26518),14045,"(53.187647, 21.6769594)",53.187647, 21.6769594
153210040,"MYSZYNIEC,Poland",Rozoga (2652),14050,"(53.3831962, 21.3420723)",53.3831962, 21.3420723
153210120,"WALERY,Poland",Rozoga (2652),14052,"(53.1473201, 21.6130587)",53.1473201, 21.6130587
153200080,"JABŁONKA,Poland",Jez. Omulew (26541399),14055,"(51.9218076, 18.984034)",51.9218076, 18.984034
153209992,"WIELBARK,Poland",Omulew (2654),14060,"(53.3984244, 20.9462724)",53.3984244, 20.9462724
153210010,"KRUKOWO,Poland",Omulew (2654),14070,"(52.4986887, 18.9850091)",52.4986887, 18.9850091
153219995,"CZARNOTRZEW,Poland",Omulew (2654),14080,"(53.1755676, 21.3498379)",53.1755676, 21.3498379
153210070,"BIAŁOBRZEG BLIŻSZY,Poland",Omulew (2654),14090,"(53.1067396, 21.4796617)",53.1067396, 21.4796617
153209993,"SĄPŁATY,Poland",Jez. Sąpłaty (26542320),14091,"(53.7341404, 20.8813714)",53.7341404, 20.8813714
153200150,"JĘCZNIK,Poland",Jez. Sasek Wielki (26542399),14092,"(53.60517, 20.89428)",53.60517, 20.89428
153200160,"WIELBARK,Poland",Sawica (26542),14100,"(53.3984244, 20.9462724)",53.3984244, 20.9462724
153219999,"STARE KIEJKUTY,Poland",Jez. Wałpusz (2654459),14101,"(53.6245507, 21.0695358)",53.6245507, 21.0695358
